Date,Time,Alert ID,Alert Name,Severity,Source Host,Protocol/Port,Destination IP,Executive Summary,Status,Category,Action Taken
01/23/2025,12:46:00 AM,813332962960559781,UDA - Trojan Horse Traffic,Critical,192.168.8.152,UDP port 3389,192.168.30.89,Host 192.168.8.152 shows port scan detected communication with 192.168.30.89 over UDP port 3389. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/13/2025,04:58:00 AM,893187803786521319,Malware Beaconing,Low,192.168.23.186,ICMP port 22,192.168.19.76,Host 192.168.23.186 shows malware beaconing communication with 192.168.19.76 over ICMP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/02/2025,09:17:00 AM,758113353298695615,Unauthorized Access Attempt,Critical,192.168.4.188,ICMP port 53,192.168.14.244,Host 192.168.4.188 shows data exfiltration pattern communication with 192.168.14.244 over ICMP port 53. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
02/03/2025,01:27:00 PM,710907661669407342,Anomalous SSH Activity,High,192.168.9.254,TCP port 8080,192.168.17.71,Host 192.168.9.254 shows data exfiltration pattern communication with 192.168.17.71 over TCP port 8080. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/06/2025,03:06:00 AM,692196243989990427,Brute Force Attempt,High,192.168.6.55,TCP port 3389,192.168.22.52,Host 192.168.6.55 shows unauthorized access attempt communication with 192.168.22.52 over TCP port 3389. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
02/03/2025,05:30:00 AM,582926556730327776,Malware Beaconing,High,192.168.21.75,UDP port 22,192.168.14.119,Host 192.168.21.75 shows port scan detected communication with 192.168.14.119 over UDP port 22. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/09/2025,12:40:00 PM,946496884772701977,Anomalous SSH Activity,Medium,192.168.11.108,TCP port 8080,192.168.10.38,Host 192.168.11.108 shows port scan detected communication with 192.168.10.38 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/11/2025,05:54:00 AM,983230518916438218,Suspicious DNS Query,High,192.168.13.33,UDP port 5900,192.168.20.201,Host 192.168.13.33 shows anomalous ssh activity communication with 192.168.20.201 over UDP port 5900. ,Malicious,Policy Violation,Escalated
01/29/2025,04:12:00 PM,506533691863190206,Malware Beaconing,Critical,192.168.10.54,UDP port 443,192.168.27.16,Host 192.168.10.54 shows suspicious dns query communication with 192.168.27.16 over UDP port 443. ,Malicious,False Positive,Closed
01/16/2025,02:02:00 PM,299137611692556116,UDA - Trojan Horse Traffic,Low,192.168.8.43,UDP port 8080,192.168.15.177,Host 192.168.8.43 shows port scan detected communication with 192.168.15.177 over UDP port 8080. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
02/01/2025,09:59:00 PM,427983096122754546,Unauthorized Access Attempt,High,192.168.25.147,UDP port 80,192.168.19.14,Host 192.168.25.147 shows malware beaconing communication with 192.168.19.14 over UDP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/22/2025,12:30:00 AM,301633119073769493,Suspicious DNS Query,High,192.168.12.184,UDP port 53,192.168.3.16,Host 192.168.12.184 shows port scan detected communication with 192.168.3.16 over UDP port 53. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/28/2025,01:03:00 PM,366503825994637489,Data Exfiltration Pattern,Low,192.168.29.156,UDP port 80,192.168.9.216,Host 192.168.29.156 shows suspicious dns query communication with 192.168.9.216 over UDP port 80. ,Legitimate,Benign Activity,No Action Required
01/23/2025,05:08:00 AM,792368246033241551,Suspicious DNS Query,High,192.168.4.225,UDP port 8080,192.168.5.113,Host 192.168.4.225 shows unauthorized access attempt communication with 192.168.5.113 over UDP port 8080. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/08/2025,11:54:00 PM,887391764113494931,UDA - Trojan Horse Traffic,High,192.168.11.19,ICMP port 443,192.168.1.196,Host 192.168.11.19 shows suspicious dns query communication with 192.168.1.196 over ICMP port 443. ,Malicious,False Positive,Closed
01/23/2025,06:34:00 PM,990603581021342826,Port Scan Detected,Medium,192.168.10.215,UDP port 53,192.168.1.235,Host 192.168.10.215 shows port scan detected communication with 192.168.1.235 over UDP port 53. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/18/2025,12:41:00 PM,669065712245131012,Suspicious DNS Query,Critical,192.168.12.68,UDP port 22,192.168.23.52,Host 192.168.12.68 shows uda - trojan horse traffic communication with 192.168.23.52 over UDP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/15/2025,05:10:00 AM,759207763766719765,Brute Force Attempt,Low,192.168.30.20,TCP port 8080,192.168.6.191,Host 192.168.30.20 shows uda - trojan horse traffic communication with 192.168.6.191 over TCP port 8080. Possible trojan or malware beaconing detected.,Malicious,Malware,Blocked
01/31/2025,03:55:00 PM,903039185513998829,Anomalous SSH Activity,Low,192.168.5.168,UDP port 1492,192.168.2.27,Host 192.168.5.168 shows anomalous ssh activity communication with 192.168.2.27 over UDP port 1492. ,Legitimate,Policy Violation,Escalated
02/01/2025,10:34:00 AM,563250975171528200,Malware Beaconing,Critical,192.168.2.46,ICMP port 8080,192.168.15.179,Host 192.168.2.46 shows unauthorized access attempt communication with 192.168.15.179 over ICMP port 8080. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/10/2025,01:44:00 AM,887055741712943518,Brute Force Attempt,High,192.168.5.15,UDP port 8080,192.168.28.5,Host 192.168.5.15 shows suspicious dns query communication with 192.168.28.5 over UDP port 8080. ,Malicious,False Positive,Closed
01/07/2025,01:44:00 AM,709133777260782334,Brute Force Attempt,Critical,192.168.8.153,ICMP port 5900,192.168.22.47,Host 192.168.8.153 shows uda - trojan horse traffic communication with 192.168.22.47 over ICMP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/21/2025,07:29:00 PM,765973212271568988,Anomalous SSH Activity,Medium,192.168.4.104,TCP port 80,192.168.26.131,Host 192.168.4.104 shows uda - trojan horse traffic communication with 192.168.26.131 over TCP port 80. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/20/2025,12:25:00 PM,431802030329055328,Anomalous SSH Activity,Critical,192.168.6.51,TCP port 5900,192.168.11.242,Host 192.168.6.51 shows suspicious dns query communication with 192.168.11.242 over TCP port 5900. ,Malicious,False Positive,Closed
01/20/2025,07:07:00 PM,623255428184263753,UDA - Trojan Horse Traffic,Medium,192.168.6.192,TCP port 1492,192.168.19.244,Host 192.168.6.192 shows brute force attempt communication with 192.168.19.244 over TCP port 1492. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
02/04/2025,02:24:00 PM,103713380679277960,Brute Force Attempt,Medium,192.168.2.11,UDP port 443,192.168.29.197,Host 192.168.2.11 shows brute force attempt communication with 192.168.29.197 over UDP port 443. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/06/2025,08:55:00 PM,851874038966504901,Brute Force Attempt,Low,192.168.22.65,ICMP port 22,192.168.12.173,Host 192.168.22.65 shows malware beaconing communication with 192.168.12.173 over ICMP port 22. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/05/2025,03:02:00 PM,647296281313891596,Malware Beaconing,Low,192.168.5.69,ICMP port 1492,192.168.14.35,Host 192.168.5.69 shows suspicious dns query communication with 192.168.14.35 over ICMP port 1492. ,Legitimate,Benign Activity,No Action Required
01/22/2025,01:25:00 AM,272017764183575187,Brute Force Attempt,High,192.168.25.245,UDP port 5900,192.168.17.84,Host 192.168.25.245 shows suspicious dns query communication with 192.168.17.84 over UDP port 5900. ,Malicious,False Positive,Closed
01/16/2025,11:03:00 PM,656270044697688700,Brute Force Attempt,Medium,192.168.7.12,TCP port 443,192.168.28.227,Host 192.168.7.12 shows anomalous ssh activity communication with 192.168.28.227 over TCP port 443. ,Malicious,Policy Violation,Escalated
01/16/2025,12:20:00 PM,119788128591653780,Suspicious DNS Query,High,192.168.20.28,ICMP port 8080,192.168.18.93,Host 192.168.20.28 shows suspicious dns query communication with 192.168.18.93 over ICMP port 8080. ,Malicious,False Positive,Closed
01/19/2025,08:06:00 AM,661789596825101553,UDA - Trojan Horse Traffic,Medium,192.168.27.40,UDP port 8080,192.168.9.54,Host 192.168.27.40 shows brute force attempt communication with 192.168.9.54 over UDP port 8080. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/31/2025,03:09:00 PM,316291161128889829,Unauthorized Access Attempt,Critical,192.168.6.123,UDP port 8080,192.168.14.214,Host 192.168.6.123 shows data exfiltration pattern communication with 192.168.14.214 over UDP port 8080. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/01/2025,01:56:00 AM,569370678029098632,Brute Force Attempt,Critical,192.168.3.236,UDP port 443,192.168.8.89,Host 192.168.3.236 shows unauthorized access attempt communication with 192.168.8.89 over UDP port 443. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/14/2025,08:55:00 PM,438902849331715903,Malware Beaconing,Medium,192.168.2.46,UDP port 1492,192.168.28.144,Host 192.168.2.46 shows suspicious dns query communication with 192.168.28.144 over UDP port 1492. ,Malicious,False Positive,Closed
01/14/2025,08:12:00 PM,614625037011127365,Malware Beaconing,High,192.168.3.174,UDP port 53,192.168.13.224,Host 192.168.3.174 shows port scan detected communication with 192.168.13.224 over UDP port 53. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/23/2025,11:39:00 AM,909940186956840731,Suspicious DNS Query,Low,192.168.5.141,ICMP port 53,192.168.29.165,Host 192.168.5.141 shows port scan detected communication with 192.168.29.165 over ICMP port 53. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
01/05/2025,07:04:00 AM,987381208378847490,Anomalous SSH Activity,Medium,192.168.17.213,ICMP port 1492,192.168.6.242,Host 192.168.17.213 shows unauthorized access attempt communication with 192.168.6.242 over ICMP port 1492. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/05/2025,11:47:00 AM,422090690008247253,Data Exfiltration Pattern,Low,192.168.12.106,TCP port 22,192.168.24.92,Host 192.168.12.106 shows port scan detected communication with 192.168.24.92 over TCP port 22. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
01/20/2025,09:24:00 AM,675948419774691206,Port Scan Detected,Critical,192.168.2.112,TCP port 8080,192.168.11.22,Host 192.168.2.112 shows port scan detected communication with 192.168.11.22 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/15/2025,11:33:00 AM,299995757663014481,Data Exfiltration Pattern,Medium,192.168.24.4,TCP port 5900,192.168.19.102,Host 192.168.24.4 shows malware beaconing communication with 192.168.19.102 over TCP port 5900. Possible trojan or malware beaconing detected.,Malicious,Malware,Escalated
01/15/2025,08:29:00 AM,890215205331746302,Unauthorized Access Attempt,Low,192.168.3.144,UDP port 53,192.168.24.181,Host 192.168.3.144 shows unauthorized access attempt communication with 192.168.24.181 over UDP port 53. Unauthorized access attempt detected.,Legitimate,Policy Violation,Escalated
01/10/2025,02:59:00 PM,325241131374225491,UDA - Trojan Horse Traffic,High,192.168.5.148,ICMP port 8080,192.168.18.216,Host 192.168.5.148 shows brute force attempt communication with 192.168.18.216 over ICMP port 8080. Brute force behavior observed.,Malicious,Reconnaissance,Investigated
01/27/2025,09:59:00 AM,133679034264139450,Data Exfiltration Pattern,Critical,192.168.28.232,TCP port 80,192.168.8.7,Host 192.168.28.232 shows suspicious dns query communication with 192.168.8.7 over TCP port 80. ,Malicious,False Positive,Closed
01/09/2025,09:50:00 AM,645764415524800949,Anomalous SSH Activity,Medium,192.168.17.54,UDP port 8080,192.168.22.156,Host 192.168.17.54 shows unauthorized access attempt communication with 192.168.22.156 over UDP port 8080. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/29/2025,10:48:00 PM,615929099779043177,Port Scan Detected,Critical,192.168.30.50,UDP port 1492,192.168.29.24,Host 192.168.30.50 shows data exfiltration pattern communication with 192.168.29.24 over UDP port 1492. Possible data exfiltration pattern detected.,Malicious,Malware,Escalated
01/28/2025,09:21:00 PM,763896419290894195,Anomalous SSH Activity,Low,192.168.21.175,TCP port 22,192.168.6.124,Host 192.168.21.175 shows brute force attempt communication with 192.168.6.124 over TCP port 22. Brute force behavior observed.,Legitimate,Reconnaissance,Investigated
01/25/2025,07:10:00 AM,425662363558169016,Anomalous SSH Activity,Medium,192.168.17.236,TCP port 22,192.168.14.133,Host 192.168.17.236 shows unauthorized access attempt communication with 192.168.14.133 over TCP port 22. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/29/2025,12:36:00 AM,987319410671873351,Malware Beaconing,Low,192.168.10.15,UDP port 3389,192.168.27.96,Host 192.168.10.15 shows port scan detected communication with 192.168.27.96 over UDP port 3389. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
01/14/2025,10:49:00 PM,788890863128637417,Malware Beaconing,Medium,192.168.18.241,ICMP port 80,192.168.18.18,Host 192.168.18.241 shows port scan detected communication with 192.168.18.18 over ICMP port 80. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
02/01/2025,11:17:00 AM,835620888161333003,Brute Force Attempt,Medium,192.168.9.106,ICMP port 8080,192.168.24.235,Host 192.168.9.106 shows unauthorized access attempt communication with 192.168.24.235 over ICMP port 8080. Unauthorized access attempt detected.,Malicious,Policy Violation,Escalated
01/30/2025,09:51:00 AM,702257115823169582,UDA - Trojan Horse Traffic,High,192.168.15.190,TCP port 22,192.168.20.33,Host 192.168.15.190 shows suspicious dns query communication with 192.168.20.33 over TCP port 22. ,Malicious,False Positive,Closed
01/28/2025,07:48:00 PM,644875317150315326,Anomalous SSH Activity,High,192.168.10.57,UDP port 443,192.168.10.177,Host 192.168.10.57 shows port scan detected communication with 192.168.10.177 over UDP port 443. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/05/2025,06:28:00 PM,938674964990120674,Data Exfiltration Pattern,Critical,192.168.2.166,TCP port 8080,192.168.19.187,Host 192.168.2.166 shows port scan detected communication with 192.168.19.187 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/13/2025,07:03:00 AM,659297378887832807,Anomalous SSH Activity,Medium,192.168.16.2,TCP port 8080,192.168.30.120,Host 192.168.16.2 shows port scan detected communication with 192.168.30.120 over TCP port 8080. Multiple scanning attempts observed.,Malicious,Reconnaissance,Investigated
01/04/2025,11:56:00 AM,895057670869267205,Unauthorized Access Attempt,Low,192.168.6.75,ICMP port 22,192.168.30.47,Host 192.168.6.75 shows port scan detected communication with 192.168.30.47 over ICMP port 22. Multiple scanning attempts observed.,Legitimate,Reconnaissance,Investigated
